,close,open,high,low,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
713,23047.803125000013,23023.513125000012,23124.992500000015,22920.298750000016,79808.2,-156.93465480000003,-14.0062223,95.21,23570.43192,23335.29296,23137.259,125.63,23047.124,-433.86,-0.496885299,0.001734959,-294000.0,75.43,0.01
714,23047.803125000013,23023.513125000012,23124.992500000015,22920.298750000016,148717.8,-186.2367741,-150.2435457,508.06,23509.19923,23275.8384,23092.447,-565.25,22997.202,-604.22,-2.366947086,-0.026781796,-499000.0,76.15,0.01
715,23047.803125000013,23023.513125000012,23124.992500000015,22920.298750000016,100785.12,-205.49562230000004,-159.7156197,123.32,23461.29192,23223.92807,23031.925,-229.85,22963.142000000003,-530.83,-1.849636904,-0.024086588,-516000.0,75.92,0.01
716,23047.803125000013,23023.513125000012,23124.992500000015,22920.298750000016,123136.53,-216.9263937,-140.1260321,247.35,23407.91692,23178.53302,22977.473,-153.8,22910.37,-411.86,-2.522797395,-0.014149406000000003,-392000.0,75.92,0.01
717,23047.803125000013,23023.513125000012,23124.992500000015,22920.298750000016,96047.78,-211.1642186,-54.01824426,196.57,23365.10115,23152.0813,22960.176,-110.35,22857.852000000006,-435.21,-1.864972575,-0.016131451,-307732.0917,75.58,0.01
718,23047.803125000013,23023.513125000012,23124.992500000015,22920.298750000016,150455.09,-186.9103867,11.33531978,290.62,23330.87038,23148.84213,22944.356,-45.31,22841.588,-173.73,-0.745884818,0.006810256999999999,-110384.9664,74.76,0.01
719,23047.803125000013,23023.513125000012,23124.992500000015,22920.298750000016,79287.38,-160.4931635,72.85601768,171.8,23306.02462,23152.22098,22966.725,-15.07,22936.248,110.56,0.47915901,0.012216878,-183740.492,74.92,0.01
720,23378.490000000016,23421.467500000017,23517.625000000007,23278.325000000008,214036.2,-98.09604382,217.254455,523.63,23312.31346,23202.87898,23045.03,973.11,23126.918,407.86,1.752256697,0.02841523,-37424.38105,74.63,0.01
721,23378.490000000016,23421.467500000017,23517.625000000007,23278.325000000008,159046.48,-52.69435692,177.422896,107.61,23301.94154,23243.21717,23106.559,895.65,23302.748,665.8,2.899746218,0.019598814,-148130.4252,74.85,0.01
722,23378.490000000016,23421.467500000017,23517.625000000007,23278.325000000008,130546.44,-46.24500842,55.87690149,415.48,23267.92346,23244.22887,23115.605,506.56,23373.358,352.76,1.540364035,0.002341549,-94287.33406,74.32,0.01
723,23378.490000000016,23421.467500000017,23517.625000000007,23278.325000000008,195951.4,-64.93813985,-0.445860733,406.28,23227.238080000006,23216.16517,23090.622000000007,48.77,23339.656000000006,-61.58,-0.267609514,0.010394099,-156073.3221,73.78,0.01
724,22640.12500000002,22697.395000000015,22752.17000000001,22502.022500000006,148729.28,-85.29648338,-67.95968366,219.44,23187.84692,23183.07039,23106.387,-249.4,23276.526,-294.71,-1.27231,0.006029647,-31463.52259,73.55,0.01
725,22640.12500000002,22697.395000000015,22752.17000000001,22502.022500000006,202614.4,-116.7907242,-100.3180259,261.58,23143.84692,23133.4094,23099.472,-522.69,23072.026,-537.76,-2.317991982,-0.003765285,-95614.26512,73.92,0.01
726,22640.12500000002,22697.395000000015,22752.17000000001,22502.022500000006,244273.16,-144.2669446,-111.5189432,288.69,23101.11692,23083.54469,23085.727000000006,-1074.3,22868.706,-101.19,-0.445554625,-0.012705238999999998,30856.25972,74.18,0.01
727,22640.12500000002,22697.395000000015,22752.17000000001,22502.022500000006,170132.24,-179.2634483,-110.8760264,376.86,23054.46769,23020.3852,23037.685,-1206.06,22702.012,-310.41,-1.365593262,-0.030179855,-98101.45415,74.83,0.01
728,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,127323.59,-197.6426641,-112.04052,351.69,23023.42308,22971.59423,22976.686,-745.76,22613.716,-239.2,-1.051554296,-0.029167989,-47910.13316000001,74.48,0.01
729,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,150224.0,-210.7536432,-86.48734695,343.99,22993.97654,22926.29954,22907.854,-453.56,22539.182,-404.79,-1.767580944,-0.050165659,-25260.41252,74.43,0.01
730,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,126184.82,-230.7677307,-89.81522684,271.76,22962.61615,22870.82054,22773.818,-524.9,22475.61,-774.3,-3.349328036,-0.054289201,-9899.932432,75.62,0.01
731,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,187597.64,-274.9822125,-141.4526174,468.88,22909.42808,22783.419530000006,22606.486,-708.52,22344.266,-1231.21,-5.31052884,-0.055936138,-70895.87658,75.4,0.01
732,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,198557.48,-327.0587187,-142.6133063,342.91,22848.02269,22679.78529,22450.628,-914.57,22199.244,-1988.87,-8.397479663,-0.054654643,-277091.0318,74.99,0.01
