,0
812,15.314461
813,15.314461
814,15.314461
815,15.314461
816,15.314461
817,15.314461
818,15.314461
819,15.314461
820,15.314461
821,15.314461
822,15.314461
823,15.314461
824,15.314461
825,15.314461
826,15.314461
827,15.314461
828,15.314461
829,15.314461
830,15.314461
831,15.314461
832,15.314461
833,15.314461
834,15.314461
835,15.314461
836,15.314461
837,15.314461
838,15.314461
839,15.314461
840,15.314461
841,15.314461
842,15.314461
843,15.314461
844,15.314461
845,15.314461
846,15.314461
847,15.314461
848,15.314461
849,15.314461
850,15.314461
851,15.314461
852,15.314461
853,15.314461
854,15.314461
855,15.314461
856,15.314461
857,15.314461
858,15.314461
859,15.314461
860,15.314461
861,15.314461
862,15.314461
863,15.314461
864,15.314461
865,15.314461
866,15.314461
867,15.314461
868,15.314461
869,15.314461
870,15.314461
871,15.314461
872,15.314461
873,15.314461
874,15.314461
875,15.314461
876,15.314461
877,15.314461
878,15.314461
879,15.314461
880,15.314461
881,15.314461
882,15.314461
883,15.314461
884,15.314461
885,15.314461
886,15.314461
887,15.314461
888,15.314461
889,15.314461
890,15.314461
891,15.314461
892,15.314461
893,15.314461
894,15.314461
895,15.314461
896,15.314461
897,15.314461
898,15.314461
899,15.314461
900,15.314461
901,15.314461
902,15.314461
903,15.314461
904,15.314461
905,15.314461
906,15.314461
907,15.314461
908,15.314461
909,15.314461
910,15.314461
911,15.314461
912,15.314461
913,15.314461
914,15.314461
915,15.314461
916,15.314461
917,15.314461
918,15.314461
919,15.314461
920,15.314461
921,15.314461
922,15.314461
923,15.314461
924,15.314461
925,15.314461
926,15.314461
927,15.314461
928,15.314461
929,15.314461
930,15.314461
931,15.314461
932,15.314461
933,15.314461
934,15.314461
935,15.314461
936,15.314461
937,15.314461
938,15.314461
939,15.314461
940,15.314461
941,15.314461
942,15.314461
943,15.314461
944,15.314461
945,15.314461
946,15.314461
947,15.314461
948,15.314461
949,15.314461
950,15.314461
951,15.314461
952,15.314461
953,15.314461
954,15.314461
955,15.314461
956,15.314461
957,15.314461
958,15.314461
959,15.314461
960,15.314461
961,15.314461
962,15.314461
963,15.314461
964,15.314461
965,15.314461
966,15.314461
967,15.314461
968,15.314461
969,15.314461
970,15.314461
971,15.314461
972,15.314461
973,15.314461
974,15.314461
975,15.314461
976,15.314461
977,15.314461
978,15.314461
979,15.314461
980,15.314461
981,15.314461
982,15.314461
983,15.314461
984,15.314461
985,15.314461
986,15.314461
987,15.314461
988,15.314461
989,15.314461
990,15.314461
991,15.314461
992,15.314461
993,15.314461
994,15.314461
995,15.314461
996,15.314461
997,15.314461
998,15.314461
999,15.314461
1000,15.314461
1001,15.314461
1002,15.314461
1003,15.314461
1004,15.314461
1005,15.314461
1006,15.314461
1007,15.314461
1008,15.314461
1009,15.314461
1010,15.314461
1011,15.314461
1012,15.314461
1013,15.314461
1014,15.314461
1015,15.314461
1016,15.314461
1017,15.314461
1018,15.314461
1019,15.314461
1020,15.314461
1021,15.314461
1022,15.314461
1023,15.314461
1024,15.314461
1025,15.314461
1026,15.314461
1027,15.314461
1028,15.314461
1029,15.314461
1030,15.314461
1031,15.314461
1032,15.314461
1033,15.314461
1034,15.314461
1035,15.314461
1036,15.314461
1037,15.314461
1038,15.314461
1039,15.314461
1040,15.314461
1041,15.314461
1042,15.314461
1043,15.314461
1044,15.314461
1045,15.314461
1046,15.314461
1047,15.314461
1048,15.314461
1049,15.314461
1050,15.314461
1051,15.314461
1052,15.314461
1053,15.314461
1054,15.314461
1055,15.314461
1056,15.314461
1057,15.314461
1058,15.314461
1059,15.314461
1060,15.314461
1061,15.314461
1062,15.314461
1063,15.314461
1064,15.314461
1065,15.314461
1066,15.314461
1067,15.314461
1068,15.314461
1069,15.314461
1070,15.314461
1071,15.314461
1072,15.314461
1073,15.314461
1074,15.314461
1075,15.314461
1076,15.314461
1077,15.314461
1078,15.314461
1079,15.314461
1080,15.314461
1081,15.314461
1082,15.314461
1083,15.314461
1084,15.314461
1085,15.314461
1086,15.314461
1087,15.314461
1088,15.314461
1089,15.314461
1090,15.314461
1091,15.314461
1092,15.314461
1093,15.314461
1094,15.314461
1095,15.314461
1096,15.314461
1097,15.314461
1098,15.314461
1099,15.314461
1100,15.314461
1101,15.314461
1102,15.314461
1103,15.314461
1104,15.314461
1105,15.314461
1106,15.314461
1107,15.314461
1108,15.314461
